text,label,sentiment
talking about horny hottie too that hottie is very popular,2,positive
ahhhhhh i wanna see it making me jealous,0,negative
i love you so much tay youre so amazing lt3 you should come to denmark we love you here,2,positive
na to appease the gods to break the curse but even the gods sef dem don tire for nigeria matter so tay our early morning kainkain to the ground nor dey make sense to dem again,1,neutral
i nailed the final i am stating again final exam for this year i am smelling a dinstinction p,2,positive
aunty kemi ill change it for you ooo how far kob na make we use am do falantain na and i no wan hear say sth do hard drive ooo btw ill like to see the man of god,0,negative
the actual martini glasscat fiasco happened at 3 i didn't get around to tweeting till 4,2,positive
self control i know say e dey difficult they don tell me stop tire i gats abort the stomach pain dat follows afterwards ehn,2,positive
thts why its still in freezer but need to do somethinglol,2,positive
heard n word,2,positive
omg that sounds horrible i hope you feel better soon jeezedid you look up the symptoms online maybe that will help,0,negative
being able to meet george sampson will be amazing even if im not mean to i will lol girls hav got past the security before hehehehe x,2,positive
dey kuku be careful na express you dey gonah you guys are not okay,2,positive
you can start posting soon we are almost finished with the how to website,2,positive
baba help me i cant afford to miss this job all i need it small boost so i can travel down the uyo from ph e no easy to get job for this coro period,2,positive
on the way to carcar to attend my uncles's wake,0,negative
i wan use am take ponder on wetin dem teach for church today b,0,negative
painting my room with kyle,2,positive
comot joor if our country no good why u no leave the country total freedom dey nija if u dey southy u no fit talk dis rubish dey go arrest you,0,negative
oku work im gonna check vampire's news,2,positive
sorry you are feeling bad by the way there's something that sucks just a bit more than normal about summer colds,0,negative
hmmmm headache again,0,negative
priceless geng god bless you all for all you do for iykeresa after una na still una you guys came out in force for the king of diamonds god bless you all,0,negative
tetris was very cool game for me when i was a child,2,positive
waiting to go tutor hope the time lags forever,0,negative
haha good to know,2,positive
awww i forgot i have to babysit tonight fuck,0,negative
overall i liked the album although i do like the synthelectropop'y thing apologies for annoying with the stupid amount of tweets,0,negative
tomorrow now after i jog to and fro from my house down to stadium e go kon be like say dem take padlock lock my legs sad part is that na una go still gas me lanre body glow six pack take style save lives the real question is are all these necesary who do i owe this body,2,positive
i never take anything serious sha someone told me you dey burst my brain nonstop and the first thing that came to my mind was gbedu wey dey burst brain and i just had to say it,0,negative
im loyal i dey learn where you dey na,1,neutral
i wish there was a forest trail right outside my house where i could walk hike bike and explore buuuut i don't,0,negative
where did the day go i gotta go to bed soon,0,negative
she don smell am na top tea dey there not coffee,0,negative
help translate to english e don tey since day break,1,neutral
on what irc server aer those channels maybe i can join hehe,2,positive
we never fit save people wey dey for dem house na people wey take dia two leg waka enter trouble you dey talk about,2,positive
kisses make sure u get good footage so i can watch baby n tell i said good luck,2,positive
got a friggen headache,0,negative
we sef chop life make e no come be like say we no do anything but we arent kids anymore so we gotta grow up,2,positive
im turning 18 one week from now but i don't feel excited i really don't know why i've seen my friends they got excited but on my part,2,positive
na politician wey protest na we go vote for period,0,negative
i was looking forward to seeing you on tv again i hated the news i saw this morning,0,negative
e be like say different teams dey lol segalink vs ogbeni dipo vs ydp the first two dey fight for who go take the shine for the last one wan hijack the protest from to but who dey fund ydp lol,2,positive
my poor persian cats are miserable today aw,0,negative
yall abeg be gentle wit me when i blow o abeg,0,negative
whats happening na me i feel say na who celebrity know them the dash money to oo cos i cant be this unlucky na my account number now is very popular to them but i never see naira by mistake,2,positive
wetin you speak no bi peace oo na chaos we go met nah i go show you wetin that chest fit do,2,positive
lol una matter dey make me laugh here that bro dey para for you,0,negative
bros na so e dey be for here o lol,1,neutral
ramona im really going to kill you man that was mean today,2,positive
una wan chop again,2,positive
my best friend is on her way to china for 2 months shes taking some college classes there and i already missssssss her tear,0,negative
sure sure you got a long shift today i said shift,2,positive
were una dey see this soap,1,neutral
thanks will check it out from pc at with later see you look lovely,2,positive
back to work tomorrow after 9 day break,0,negative
you people like to tag me as a trouble maker nah jeje wahala go sleep una go dey wake am,2,positive
today wey i no drive this danfo dey show me shege naso i dey come down like times make ppl fit pass,2,positive
na all of una dey code ni your sister too yeah but regardless una two be hoe sha i dey always seem im tweets,2,positive
