text,label,sentiment
watching inspirational videos on big brothers amp big sisters of america and bawling,0,negative
yo mike what is amazing and where is what at,2,positive
like if i knew the reason for the fight sef e for betterall i see is adults acting like kidsthrowing insults around like its the right thing to doit pains me too but what can we dowe can only read and waka pass,2,positive
lol na so i don see am na girl is beautiful na you get all the control na,0,negative
oya pick your phone dial awi number to call and gimme topic make we discuss on air dis evening na jennifer omoko nai dey run tinz for the show base on the segment,1,neutral
this one described the love of my life please add beauty wey dey blind eye my woman na spec,0,negative
flying back to philadelphia not wanting to leave mah babe,0,negative
lol i know he should be thanking them,2,positive
still has no computer,0,negative
hello there why did you unfollow me what did i ever do to you,0,negative
testing out custom made twitter backgrounds just updated this one with a draft of course,2,positive
oooh shiiiiit breaks already over,0,negative
the only team that wants us to win today is a liverpool the rest na werey na arsenal sef worst pass,2,positive
u pipu are wilding on this app cuz of ordinary pussy u even dey dictate say na iphone plus u want nobody shud ask me anything o cuz i am not feeling fine,2,positive
i'm studying maths it sucks big time,0,negative
clean and listen to the song turn it up,2,positive
i's gettin' ready for a party and then work tonight can't even go to the jord's wedding o's well,0,negative
a you are so sweet we're having major issues lots of we need to spend to replace old items boiler and oil tank,0,negative
watching ''the cleaner'' amp taking care of wifey she's sick,0,negative
on the way to carcar to attend my uncles's wake,0,negative
person fit use that majesty lyrics get babe ohh i no fit move until i see ur lightill cry a river if i fit wahlai baby malo gbagbe say na ur cruise i like i jus wanna say thank you for blessing us with dis jam,0,negative
na wetin him talk o e say e dey make dem mad,2,positive
trying to figure out what your holiday entails from 280 chars' worth of clues have a great time,2,positive
not yet haven't had a day in weeks to sit down and work so trying to do it in tiny pieces insteadmay take a while,0,negative
why e be say na slim babes dey get brain take study nursing you beautiful n brainy,0,negative
but it's all dirty now,0,negative
im so very angry right now so bcoz i dey give this girl my time mean say i be kid abi wetting i no know say our okay don go far like this o,2,positive
i wan comot teeth,1,neutral
f r i d a y thank god is friday weekend on d low b e l i e v e m o n e y e v e r e y lafia city stadium,2,positive
car boot sales are being run down too eg legendary brighton one,0,negative
wetin dey sup nah is it that people are not seeing my tweets or they dont just want to engage them please im new here o teach me what to do abeg thanks,0,negative
i'm anxious and this weather makes me feel like i live in forks washington that combination screams nap time see ya,2,positive
congrats on the 4x platinum it's a fantastic album one of my favs,2,positive
ugghh don't feel so good right now probably sickk oh well hey muthafuckerszlt3,2,positive
oh my god bnp suck my dick seriously,0,negative
i dont like the idea of me being in work at 1230 till 11,0,negative
diya is in love and he doesnt like me again bastard no wan come magodo again all him weekend na for love im angry,2,positive
gov wike dey clear anybody doubt for ph just what we need in lagos,0,negative
baba turn a whole contry to babe wey dem dey woo allow me to prove to you that boy if you dont you want to use us to collect extra sheet that you wont use they will waste your time they will prove to you carry your desire and go abeggi,2,positive
no be everybody you go gree for now who knows maybe the person wey you no go gree for na hin come dey shoot for tl omo e no go sweet ooo,0,negative
cruisin w to a li cari charity event everyone follow her,2,positive
people im not friends with speaking pidgin withto me doesnt sit well with me funny that im here is even shorter than i don show,1,neutral
got at home then not really sleepy now damn it,0,negative
argh i am not feeling that well today and my new look with the social site been canceled,0,negative
i dont know who sent me to goan do exercise this eveningall my body de pain me like this my hands no de reach my back again and my legs de shake this lockdown should just end so somebody can go back to work see what idleness has caused for me now,2,positive
fear who never collect fear who never collect na like years dem don dey fear me now thunder fire una with stupid quotes,0,negative
looking forward to seeing my old pastor if my phone worked i would call him anyway i'm off to therapy again todayyeah,0,negative
sad me neither,0,negative
actually is sunburned,0,negative
malik woman na like voice note we just dey hear am but we no fit see am,1,neutral
la with baybay and his family,2,positive
good night v,2,positive
boredomguess i better go over my lines for this week lolor listen to zachary quinto talk in his interviews,2,positive
this makeup fit am,0,negative
am ur biggest fan person blow me for mouth coz of you we dey argue u and olamide who get vibes pass i argue they tell dem sey na get vibes pass before u no wetin dey happen wey don dey argue i no know wen i call the boy bastard out of anger the guy blow me,2,positive
wetin dis people dey even do self make i just dey look,2,positive
my tix are in limboas usual,0,negative
fresh kehabi opportunity to fornicateactivity dey wey baba go do wey go make baba forget about meim not playing rough play naira,2,positive
